id,type,name,year,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,avg_rating,bay_rating,owners,traders,wanters,wishers,total_comments,total_weights,complexity,categories,mechanics 
118615,boardgameexpansion,Carcassonne: The Flying Machines,2012,2,6,0,0,0,8,1113,6.70172,6.00475,4688,28,39,152,285,40,1.65,"['Aviation / Flight', 'Expansion for Base-game', 'Medieval', 'Territory Building']","['Area Majority / Influence', 'Dice Rolling', 'Tile Placement']"
129904,boardgame,Shadows over Camelot: The Card Game,2012,1,7,20,20,20,8,1113,5.74875,5.60454,2633,164,39,224,318,68,1.9118,"['Bluffing', 'Card Game', 'Deduction', 'Fantasy', 'Medieval', 'Memory', 'Mythology']","['Cooperative Game', 'Memory', 'Team-Based Game']"
179719,boardgame,Risk: Game of Thrones,2015,2,7,240,120,240,18,1111,6.78085,5.89522,2863,83,34,259,215,41,2.8537,"['Movies / TV / Radio theme', 'Territory Building', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Player Elimination']"
262211,boardgame,Cloudspire,2019,1,4,180,90,180,13,1111,8.43385,6.64549,2419,17,318,1703,346,138,4.1522,"['Exploration', 'Fantasy', 'Video Game Theme']","['Action Queue', 'Cooperative Game', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Solo / Solitaire Game', 'Tech Trees / Tech Tracks', 'Tile Placement', 'Turn Order: Progressive', 'Variable Player Powers']"
75857,boardgameexpansion,Talisman (Revised 4th Edition): The Sacred Pool Expansion,2010,2,6,90,90,90,13,1110,7.288,6.21946,3883,32,57,222,190,40,2.25,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting']","['Dice Rolling', 'Role Playing', 'Roll / Spin and Move', 'Variable Player Powers']"
129293,boardgame,Gauntlet of Fools,2012,2,6,30,30,30,13,1110,6.00233,5.69738,1402,119,23,166,326,69,1.4783,"['Adventure', 'Card Game', 'Dice', 'Fantasy', 'Fighting']","['Auction/Bidding', 'Dice Rolling', 'Player Elimination', 'Push Your Luck', 'Variable Player Powers']"
137396,boardgameexpansion,Kingdom Builder: Crossroads,2013,2,5,45,45,45,8,1110,7.60756,6.41813,4410,70,80,254,278,50,2.36,"['Expansion for Base-game', 'Medieval', 'Territory Building']","['Area Majority / Influence', 'Enclosure', 'Grid Movement', 'Modular Board', 'Network and Route Building']"
180771,boardgame,Teenage Mutant Ninja Turtles: Shadows of the Past,2016,2,5,90,60,90,14,1109,7.54911,6.30864,3317,129,184,847,354,32,2.7188,"['Comic Book / Strip', 'Fighting', 'Miniatures']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']"
186554,boardgameexpansion,The Voyages of Marco Polo: The New Characters,2015,2,4,100,40,100,12,1109,8.115,6.65031,3924,59,122,254,287,23,3.1304,"['Economic', 'Expansion for Base-game', 'Medieval', 'Travel']","['Dice Rolling', 'Network and Route Building', 'Variable Player Powers', 'Worker Placement']"
620,boardgame,We the People,1993,2,2,120,120,120,12,1106,7.30705,6.28298,1641,83,143,420,504,140,2.7214,"['Age of Reason', 'American Revolutionary War', 'Wargame']","['Action/Event', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'Card Play Conflict Resolution', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Simulation', 'Variable Player Powers']"
4154,boardgame,Yu-Gi-Oh! Trading Card Game,1996,2,2,20,20,20,8,1106,5.95411,5.62168,1402,57,9,28,353,88,2.3295,"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Movies / TV / Radio theme']","['Hand Management', 'Set Collection', 'Variable Player Powers']"
146149,boardgame,Speed Cups,2013,2,4,15,15,15,6,1106,6.24889,5.81387,1956,17,13,81,213,39,1.0513,"['Action / Dexterity', ""Children's Game"", 'Real-time']",['Pattern Building']
262151,boardgameexpansion,Scythe: Encounters,2018,1,7,115,90,115,14,1106,8.13693,6.60733,6549,16,148,669,265,10,3,"['Economic', 'Expansion for Base-game', 'Exploration', 'Fighting', 'Territory Building']","['Area Majority / Influence', 'Grid Movement', 'Variable Player Powers']"
13362,boardgame,"Warhammer 40,000 (Fourth Edition)",2004,2,6,60,60,60,10,1104,6.46959,5.86623,1446,37,18,31,292,134,3.5075,"['Fantasy', 'Miniatures', 'Science Fiction']","['Dice Rolling', 'Modular Board', 'Variable Player Powers']"
427,boardgame,Grass,1980,2,6,60,60,60,18,1103,5.9677,5.66021,1949,88,7,56,356,109,1.5596,"['Card Game', 'Economic']","['Hand Management', 'Take That']"
2535,boardgame,Valley of the Mammoths,1991,3,6,180,180,180,12,1103,6.40934,5.86807,1623,76,49,137,374,116,2.5259,"['Civilization', 'Fighting', 'Prehistoric']","['Dice Rolling', 'Modular Board', 'Player Elimination']"
15126,boardgame,Advanced Squad Leader: Starter Kit #2,2005,2,2,180,180,180,12,1103,7.91783,6.49923,2942,48,99,266,346,173,3.7919,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']"
1933,boardgame,Key to the Kingdom,1990,2,6,45,45,45,8,1102,5.43678,5.42108,2335,154,47,185,430,87,1.5862,"['Adventure', ""Children's Game"", 'Dice', 'Fantasy']","['Map Deformation', 'Roll / Spin and Move']"
88827,boardgame,Battle Cry: 150th Civil War Anniversary Edition,2010,2,2,45,45,45,12,1102,7.61837,6.38438,2100,54,102,361,332,96,2.0729,"['American Civil War', 'Civil War', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Modular Board']"
2932,boardgame,Hnefatafl,400,2,2,20,20,20,7,1101,6.54173,5.92489,2196,36,46,354,492,93,2.5699,['Abstract Strategy'],"['Grid Movement', 'Variable Player Powers']"
193840,boardgame,The Dragon & Flagon,2016,2,8,60,60,60,10,1101,6.48386,5.9138,1950,96,105,617,273,17,2.3529,"['Fantasy', 'Fighting', 'Humor']","['Action Queue', 'Grid Movement', 'Simultaneous Action Selection', 'Time Track', 'Variable Player Powers', 'Variable Setup']"
220913,boardgameexpansion,Eldritch Horror: Cities in Ruin,2017,1,8,240,120,240,14,1101,8.52233,6.71544,5384,12,153,738,190,15,2.8667,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']","['Cooperative Game', 'Dice Rolling', 'Point to Point Movement', 'Role Playing', 'Storytelling', 'Variable Player Powers']"
256606,boardgame,Spirits of the Wild,2018,2,2,30,15,30,10,1101,7.46585,6.32087,2661,48,100,592,261,29,1.2414,"['Abstract Strategy', 'Animals', 'Fantasy']","['Action Retrieval', 'Hand Management', 'Set Collection']"
71676,boardgame,Back to the Future: The Card Game,2010,2,6,20,20,20,11,1100,5.82287,5.61243,2338,101,21,144,320,64,1.75,"['Card Game', 'Movies / TV / Radio theme', 'Science Fiction']",['Modular Board']
144388,boardgame,Elevenses,2013,2,4,30,30,30,10,1100,6.24847,5.81685,2233,104,26,184,328,62,1.4032,"['Card Game', 'Print & Play']",['Hand Management']
1376,boardgame,Serengeti,2001,3,6,30,25,30,8,1099,6.18337,5.79015,1446,96,21,68,444,127,1.6614,"['Card Game', 'Mafia']","['Auction/Bidding', 'Set Collection']"
119407,boardgame,Dixit Jinx,2012,3,6,15,15,15,8,1099,5.76634,5.61262,2013,105,29,139,263,59,1.2034,"['Bluffing', 'Card Game', 'Humor', 'Party Game', 'Real-time']","['Acting', 'Simultaneous Action Selection', 'Singing', 'Voting']"
182704,boardgame,SteamRollers,2015,1,5,45,30,45,10,1099,6.80437,6.07349,1931,99,122,451,283,19,2.1579,"['Dice', 'Trains']","['Card Drafting', 'Dice Rolling', 'Network and Route Building', 'Paper-and-Pencil', 'Pick-up and Deliver', 'Solo / Solitaire Game', 'Take That']"
257769,boardgame,Walking in Burano,2018,1,4,40,20,40,10,1099,7.30935,6.25093,2242,41,130,603,263,36,2.0833,"['Card Game', 'Territory Building']","['Card Drafting', 'Set Collection', 'Tile Placement']"
7708,boardgame,Hisss,2001,2,5,15,15,15,4,1098,5.59797,5.53159,2281,66,22,73,527,95,1.0211,"['Animals', ""Children's Game"", 'Puzzle']","['Pattern Building', 'Tile Placement']"
22398,boardgame,10 Days in Asia,2007,2,4,25,25,25,10,1097,6.67391,6.0106,1338,39,81,184,413,105,1.4286,"['Educational', 'Travel']","['Hand Management', 'Network and Route Building', 'Tile Placement']"
26859,boardgame,Kragmortha,2007,2,8,45,30,45,8,1097,5.77787,5.59422,1462,68,19,140,252,77,1.4156,"['Fantasy', 'Humor', 'Party Game']","['Acting', 'Area Movement', 'Card Drafting', 'Player Elimination']"
161842,boardgameexpansion,Kemet: Ta-Seti,2015,2,5,90,60,90,14,1096,8.08364,6.60542,4589,42,234,729,284,36,3.1389,['Expansion for Base-game'],"['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Card Drafting']"
25491,boardgame,Alhambra: The Dice Game,2006,2,6,60,60,60,8,1095,6.20955,5.80016,1879,81,31,133,397,116,1.7155,"['Arabian', 'Dice']","['Dice Rolling', 'Set Collection']"
90870,boardgame,Pelican Cove,2011,1,5,30,30,30,8,1095,6.74442,6.04366,1338,27,90,296,296,65,1.8,"['Puzzle', 'Real-time']",['Pattern Recognition']
249703,boardgame,Gentes: Deluxified Edition,2018,1,4,120,75,120,14,1095,7.82099,6.51603,2946,86,64,130,274,33,3.2727,"['Ancient', 'Civilization']","['Action Points', 'Card Drafting']"
6955,boardgame,Reiner Knizia's Decathlon,2003,1,4,45,45,45,10,1094,6.27219,5.82578,1047,3,15,168,492,120,1.2083,"['Dice', 'Print & Play', 'Sports']","['Dice Rolling', 'Push Your Luck']"
118410,boardgame,Dirty Pig,2012,2,6,10,10,10,6,1094,6.0908,5.73438,1895,30,11,95,229,57,1.0526,"['Animals', 'Card Game']",['Take That']
136986,boardgameexpansion,Legends of Andor: The Star Shield,2013,2,4,90,60,90,10,1094,7.7998,6.44846,6009,94,87,344,262,45,2.8222,"['Adventure', 'Expansion for Base-game', 'Fantasy']","['Cooperative Game', 'Dice Rolling']"
980,boardgame,Al Cabohne,2000,1,2,60,60,60,12,1093,5.97219,5.70184,2645,140,34,112,360,116,1.7672,"['Card Game', 'Farming', 'Mafia']",['Set Collection']
17104,boardgame,Canasta,1939,2,6,45,45,45,12,1093,6.37665,5.85111,1261,14,0,14,318,97,2.1443,['Card Game'],"['Hand Management', 'Set Collection']"
100679,boardgame,Ultimate Warriorz,2011,2,8,30,30,30,8,1093,6.74712,6.03226,1576,77,50,288,215,28,1.2857,"['Fantasy', 'Fighting', 'Humor', 'Party Game']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Player Elimination', 'Simultaneous Action Selection', 'Variable Player Powers']"
140711,boardgame,Carcassonne Big Box 4,2012,2,6,100,40,100,8,1093,7.81121,6.427,2553,35,30,89,198,60,2.0667,"['City Building', 'Medieval', 'Territory Building']","['Area Majority / Influence', 'Tile Placement']"
145371,boardgame,Three Kingdoms Redux,2014,3,3,165,135,165,14,1092,7.94471,6.5435,1993,66,192,754,351,97,4.0309,"['Ancient', 'Civilization', 'Economic', 'Novel-based', 'Territory Building']","['Area Majority / Influence', 'Auction/Bidding', 'Card Drafting', 'Hand Management', 'Team-Based Game', 'Variable Player Powers', 'Worker Placement, Different Worker Types']"
154443,boardgame,Madame Ching,2014,2,4,45,45,45,8,1092,6.49543,5.92851,1697,124,45,223,264,51,2.1569,"['Card Game', 'Nautical', 'Pirates']","['Hand Management', 'Set Collection']"
232414,boardgame,Oceans,2020,2,4,90,60,90,12,1092,7.77686,6.42448,3228,29,196,1271,395,52,2.8077,"['Animals', 'Card Game', 'Educational', 'Environmental', 'Prehistoric']",['Hand Management']
8490,boardgame,Age of Napoleon,2003,2,2,360,60,360,12,1090,6.84222,6.03939,2205,166,53,316,606,181,3.1713,"['Napoleonic', 'Wargame']","['Area Movement', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Simulation']"
57660,boardgame,Time's Up! Edición Azul,2006,4,12,45,45,45,12,1090,7.28373,6.279,1585,20,7,76,155,55,1.2364,"['Humor', 'Movies / TV / Radio theme', 'Party Game']","['Acting', 'Communication Limits', 'Memory', 'Team-Based Game']"
216597,boardgame,Flatline,2017,1,5,45,25,45,10,1090,7.24994,6.25247,2176,97,143,663,268,25,2.28,"['Dice', 'Medical', 'Real-time', 'Science Fiction']","['Cooperative Game', 'Dice Rolling', 'Push Your Luck']"
76417,boardgame,Poseidon,2010,2,5,120,90,120,12,1089,7.02806,6.17842,1546,80,158,453,382,101,3.5347,"['Economic', 'Mythology', 'Nautical', 'Transportation']","['Commodity Speculation', 'Network and Route Building', 'Stock Holding']"
181960,boardgame,Portal of Heroes,2015,2,5,45,45,45,10,1088,6.80534,6.03791,2134,43,25,126,222,43,1.7907,"['Card Game', 'Fantasy']","['Action Points', 'Hand Management', 'Set Collection']"
246297,boardgame,Shadows: Amsterdam,2018,2,8,20,20,20,10,1088,6.70514,5.99498,1932,68,52,483,216,16,1.25,"['Animals', 'Deduction', 'Exploration', 'Party Game', 'Racing', 'Real-time', 'Spies/Secret Agents']","['Modular Board', 'Point to Point Movement', 'Variable Player Powers']"
1194,boardgame,Speed Circuit,1971,2,6,120,120,120,12,1087,6.90134,6.07148,2127,121,56,146,454,127,2.0551,"['Racing', 'Sports']","['Action Points', 'Modular Board', 'Simultaneous Action Selection']"
101,boardgame,Detroit-Cleveland Grand Prix,1996,2,6,60,60,60,8,1086,6.78293,6.05227,1347,110,28,70,482,110,1.7,"['Card Game', 'Racing']",['Auction/Bidding']
1740,boardgameexpansion,Talisman City,1989,2,6,240,240,240,9,1086,6.35658,5.84021,1958,43,47,54,286,69,2.2319,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting']","['Dice Rolling', 'Role Playing', 'Roll / Spin and Move', 'Variable Player Powers']"
71655,boardgame,Wok Star,2010,1,4,60,60,60,10,1086,6.70854,6.02712,1782,129,230,742,388,60,2.0333,['Real-time'],"['Action Timer', 'Cooperative Game', 'Dice Rolling', 'Simultaneous Action Selection', 'Variable Player Powers']"
102889,boardgameexpansion,Runewars: Banners of War,2011,2,4,240,180,240,14,1086,8.24012,6.63736,3125,47,102,353,267,56,3.8214,"['Expansion for Base-game', 'Fantasy']",['Area Majority / Influence']
142039,boardgame,Lost Legacy,2013,2,6,30,20,30,10,1085,6.46868,5.91407,1641,59,58,419,304,57,1.3333,"['Bluffing', 'Card Game', 'Deduction']","['Hand Management', 'Memory', 'Player Elimination']"
98634,boardgameexpansion,The Lord of the Rings: The Card Game – The Hills of Emyn Muil,2011,1,2,60,60,60,13,1084,7.18389,6.20436,6010,70,73,141,341,47,2.7447,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Novel-based']","['Cooperative Game', 'Hand Management', 'Variable Player Powers']"
193210,boardgame,Dice Stars,2016,1,4,25,15,25,10,1084,6.69578,6.00864,1840,59,48,231,257,15,1.3333,['Dice'],"['Deck, Bag, and Pool Building', 'Dice Rolling', 'Paper-and-Pencil', 'Push Your Luck']"
242684,boardgame,Reavers of Midgard,2019,2,4,90,75,90,0,1084,7.63998,6.3765,3047,65,148,955,341,53,2.8491,[],"['Card Drafting', 'Dice Rolling', 'Follow', 'Set Collection', 'Worker Placement']"
219326,boardgameexpansion,Onitama: Sensei's Path,2017,2,2,30,10,30,8,1083,7.80661,6.46536,4630,26,82,322,268,15,1.6667,"['Abstract Strategy', 'Expansion for Base-game']","['Grid Movement', 'Hand Management']"
246663,boardgame,NEOM,2018,1,5,45,45,45,10,1083,7.40546,6.30616,1557,30,179,706,256,38,2.4737,['City Building'],"['Card Drafting', 'Tile Placement']"
19996,boardgame,Nacht der Magier,2005,2,4,20,10,20,5,1082,6.67694,6.00412,1547,57,121,370,413,109,1.1193,"['Action / Dexterity', ""Children's Game"", 'Fantasy']",['Push Your Luck']
798,boardgame,Ace of Aces: Handy Rotary Series,1980,2,2,20,20,20,10,1081,7.0122,6.11752,1637,54,113,244,448,113,1.7522,"['Aviation / Flight', 'Book', 'Wargame', 'World War I']","['Simulation', 'Simultaneous Action Selection']"
269511,boardgame,Cooper Island,2019,2,4,120,60,120,12,1081,7.69472,6.43274,1904,20,299,1684,272,117,4.1538,['Nautical'],"['Tile Placement', 'Worker Placement']"
125046,boardgame,Fantastiqa: The Rucksack Edition,2012,2,4,60,45,60,8,1080,7.00307,6.13856,1916,103,179,730,431,74,2.3919,"['Adventure', 'Fantasy']","['Deck, Bag, and Pool Building', 'Hand Management', 'Point to Point Movement', 'Rock-Paper-Scissors', 'Set Collection', 'Team-Based Game']"
182692,boardgameexpansion,"Legendary: A Marvel Deck Building Game – Secret Wars, Volume 2",2015,1,5,60,30,60,14,1080,8.08672,6.5397,4517,36,147,559,160,13,2.6154,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game']","['Cooperative Game', 'Deck, Bag, and Pool Building']"
9851,boardgame,Shut the Box,1750,2,4,30,30,30,8,1079,5.06426,5.28594,2313,45,0,40,405,82,1.0854,"['Dice', 'Math']",['Dice Rolling']
150783,boardgame,Antidote,2013,2,7,30,20,30,13,1079,6.35897,5.84318,2410,113,17,212,299,48,1.6458,"['Card Game', 'Deduction', 'Medical', 'Print & Play']","['Hand Management', 'Simultaneous Action Selection', 'Team-Based Game', 'Variable Phase Order']"
155148,boardgameexpansion,Zombie Dice 3: School Bus,2014,2,99,20,10,20,10,1078,6.67457,5.96682,3736,24,39,212,194,40,1.2,"['Dice', 'Expansion for Base-game', 'Zombies']",['Dice Rolling']
13286,boardgame,Gloria Mundi,2006,2,6,60,60,60,10,1077,6.08502,5.74602,1373,179,33,147,461,147,2.6122,"['Ancient', 'City Building']",['Hand Management']
139766,boardgameexpansion,Flash Point: Fire Rescue – Extreme Danger,2013,2,6,45,45,45,10,1077,7.75245,6.44298,6239,81,140,448,356,37,2.3243,"['Adventure', 'Expansion for Base-game']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Simulation', 'Variable Player Powers']"
150926,boardgame,Roll Through the Ages: The Iron Age,2014,1,4,60,40,60,10,1077,6.64078,5.99358,2216,89,100,402,287,51,2.2157,"['Ancient', 'City Building', 'Civilization', 'Dice']","['Dice Rolling', 'Paper-and-Pencil', 'Push Your Luck', 'Solo / Solitaire Game']"
20750,boardgame,Black Stories 2,2005,2,15,20,20,20,12,1076,6.18795,5.77351,2448,56,7,50,193,42,1.2381,"['Card Game', 'Deduction', 'Horror', 'Humor', 'Murder/Mystery', 'Party Game']",[]
112092,boardgame,Shadowrift,2012,1,6,120,45,120,14,1076,7.24643,6.21863,2133,128,146,778,404,67,2.7164,"['Card Game', 'Fantasy']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management']"
2533,boardgame,Kupferkessel Co.,2001,2,2,30,30,30,8,1074,6.92264,6.1184,1331,40,104,269,391,132,1.6667,"['Card Game', 'Fantasy']","['Memory', 'Modular Board', 'Set Collection']"
17970,boardgame,Axis & Allies Miniatures,2005,2,2,60,60,60,10,1074,6.49771,5.85864,1716,111,45,78,437,174,2.2931,"['Collectible Components', 'Miniatures', 'Wargame', 'World War II']","['Campaign / Battle Card Driven', 'Card Drafting', 'Dice Rolling', 'Roll / Spin and Move']"
48979,boardgame,Wazabi,2008,2,6,20,20,20,8,1074,5.92844,5.6555,1858,46,13,82,193,58,1.0862,"['Card Game', 'Dice', 'Party Game']","['Dice Rolling', 'Hand Management']"
144058,boardgameexpansion,Keyflower: The Farmers,2013,2,6,120,90,120,13,1074,7.87123,6.51372,5832,75,175,437,366,58,3.2759,"['City Building', 'Economic', 'Expansion for Base-game', 'Farming', 'Renaissance']","['Auction/Bidding', 'Modular Board', 'Network and Route Building', 'Pick-up and Deliver', 'Set Collection', 'Worker Placement']"
144777,boardgameexpansion,Mice and Mystics: Heart of Glorm,2013,1,4,90,60,90,7,1074,7.96188,6.48321,7928,96,239,894,345,30,2.6,"['Adventure', 'Dice', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Role Playing', 'Storytelling', 'Variable Player Powers']"
147768,boardgame,Five Cucumbers,2013,2,6,25,25,25,8,1074,5.90849,5.67227,1751,52,12,80,237,52,1.3269,['Card Game'],"['Player Elimination', 'Trick-taking']"
156548,boardgame,Super Dungeon Explore: Forgotten King,2015,1,6,120,90,120,0,1074,7.03141,6.08451,3695,139,57,310,302,48,3.1458,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Team-Based Game', 'Variable Phase Order', 'Variable Player Powers']"
